;Observer;Condition;Block;Percept;Onset;Duration;Block duration;SessionID
78;n11;Inverted walker;8.0;1.0;2.81900000572;2.96900010109;60.0;2015-10-14-11-12-20
79;n11;Inverted walker;8.0;-1.0;5.78800010681;2.00099992752;60.0;2015-10-14-11-12-20
80;n11;Inverted walker;8.0;1.0;7.78900003433;2.23600006104;60.0;2015-10-14-11-12-20
81;n11;Inverted walker;8.0;-1.0;10.0250000954;3.58599996567;60.0;2015-10-14-11-12-20
82;n11;Inverted walker;8.0;1.0;13.611000061;2.31900000572;60.0;2015-10-14-11-12-20
83;n11;Inverted walker;8.0;-1.0;15.9300000668;2.15199995041;60.0;2015-10-14-11-12-20
84;n11;Inverted walker;8.0;1.0;18.0820000172;1.7009999752;60.0;2015-10-14-11-12-20
85;n11;Inverted walker;8.0;-1.0;19.7829999924;1.75200009346;60.0;2015-10-14-11-12-20
86;n11;Inverted walker;8.0;1.0;21.5350000858;6.27099990845;60.0;2015-10-14-11-12-20
87;n11;Inverted walker;8.0;-1.0;27.8059999943;5.90600013733;60.0;2015-10-14-11-12-20
88;n11;Inverted walker;8.0;1.0;33.7120001316;4.41999983788;60.0;2015-10-14-11-12-20
89;n11;Inverted walker;8.0;-1.0;38.1319999695;5.70399999619;60.0;2015-10-14-11-12-20
90;n11;Inverted walker;8.0;1.0;43.8359999657;2.33500003815;60.0;2015-10-14-11-12-20
91;n11;Inverted walker;8.0;-1.0;46.1710000038;1.28500008583;60.0;2015-10-14-11-12-20
92;n11;Inverted walker;8.0;1.0;47.4739999771;0.215000152588;60.0;2015-10-14-11-12-20
93;n11;Inverted walker;8.0;1.0;49.9909999371;5.52200007439;60.0;2015-10-14-11-12-20
94;n11;Inverted walker;8.0;-1.0;55.5130000114;2.03500008583;60.0;2015-10-14-11-12-20
95;n11;Inverted walker;8.0;1.0;57.5480000973;1.9509999752;60.0;2015-10-14-11-12-20
96;n11;Inverted walker;8.0;-1.0;59.4990000725;0.516999959946;60.0;2015-10-14-11-12-20
97;n11;Upright walker;9.0;1.0;1.18499994278;58.8159999847;60.0;2015-10-14-11-12-20
98;n11;Upright walker;10.0;1.0;1.0680000782;58.9319999218;60.0;2015-10-14-11-12-20
99;n11;Inverted walker;11.0;-1.0;1.78600001335;8.17299985886;60.0;2015-10-14-11-12-20
100;n11;Inverted walker;11.0;1.0;9.95899987221;2.25200009346;60.0;2015-10-14-11-12-20
101;n11;Inverted walker;11.0;-1.0;12.2109999657;1.4509999752;60.0;2015-10-14-11-12-20
102;n11;Inverted walker;11.0;1.0;13.6619999409;1.91799998283;60.0;2015-10-14-11-12-20
103;n11;Inverted walker;11.0;-1.0;15.5799999237;0.733999967575;60.0;2015-10-14-11-12-20
104;n11;Inverted walker;11.0;1.0;16.3469998837;1.75200009346;60.0;2015-10-14-11-12-20
105;n11;Inverted walker;11.0;-1.0;18.0989999771;4.22099995613;60.0;2015-10-14-11-12-20
106;n11;Inverted walker;11.0;1.0;22.3199999332;1.86800003052;60.0;2015-10-14-11-12-20
107;n11;Inverted walker;11.0;-1.0;24.1879999638;1.9509999752;60.0;2015-10-14-11-12-20
108;n11;Inverted walker;11.0;1.0;26.138999939;1.5680000782;60.0;2015-10-14-11-12-20
109;n11;Inverted walker;11.0;-1.0;27.7070000172;0.917000055313;60.0;2015-10-14-11-12-20
110;n11;Inverted walker;11.0;1.0;28.6240000725;1.03499984741;60.0;2015-10-14-11-12-20
111;n11;Inverted walker;11.0;-1.0;29.6589999199;8.30700016022;60.0;2015-10-14-11-12-20
112;n11;Inverted walker;11.0;1.0;37.9660000801;1.9509999752;60.0;2015-10-14-11-12-20
113;n11;Inverted walker;11.0;-1.0;39.9170000553;0.383999824524;60.0;2015-10-14-11-12-20
114;n11;Inverted walker;11.0;1.0;40.3009998798;0.367000102997;60.0;2015-10-14-11-12-20
115;n11;Inverted walker;11.0;-1.0;42.1689999104;1.48500013351;60.0;2015-10-14-11-12-20
116;n11;Inverted walker;11.0;1.0;43.6870000362;4.78699994087;60.0;2015-10-14-11-12-20
117;n11;Inverted walker;11.0;-1.0;48.4739999771;1.26799988747;60.0;2015-10-14-11-12-20
118;n11;Inverted walker;11.0;1.0;49.7419998646;1.75100016594;60.0;2015-10-14-11-12-20
119;n11;Inverted walker;11.0;-1.0;51.4930000305;6.35599994659;60.0;2015-10-14-11-12-20
120;n11;Inverted walker;11.0;1.0;57.8489999771;2.15199995041;60.0;2015-10-14-11-12-20
121;n11;Inverted walker;12.0;1.0;0.766999959946;1.65100002289;60.0;2015-10-14-11-12-20
122;n11;Inverted walker;12.0;-1.0;2.45199990273;2.73500013351;60.0;2015-10-14-11-12-20
123;n11;Inverted walker;12.0;1.0;5.18700003624;0.483999967575;60.0;2015-10-14-11-12-20
124;n11;Inverted walker;12.0;1.0;5.80399990082;0.101000070572;60.0;2015-10-14-11-12-20
125;n11;Inverted walker;12.0;-1.0;6.17100000381;22.6870000362;60.0;2015-10-14-11-12-20
126;n11;Inverted walker;12.0;1.0;28.8580000401;1.16699981689;60.0;2015-10-14-11-12-20
127;n11;Inverted walker;12.0;-1.0;30.0249998569;2.15200018883;60.0;2015-10-14-11-12-20
128;n11;Inverted walker;12.0;1.0;32.1770000458;2.41799998283;60.0;2015-10-14-11-12-20
129;n11;Inverted walker;12.0;-1.0;34.5950000286;0.133999824524;60.0;2015-10-14-11-12-20
130;n11;Inverted walker;12.0;1.0;34.7449998856;1.35100007057;60.0;2015-10-14-11-12-20
131;n11;Inverted walker;12.0;-1.0;36.0969998837;1.75100016594;60.0;2015-10-14-11-12-20
132;n11;Inverted walker;12.0;1.0;37.8480000496;1.53399991989;60.0;2015-10-14-11-12-20
133;n11;Inverted walker;12.0;-1.0;39.3819999695;1.4849998951;60.0;2015-10-14-11-12-20
134;n11;Inverted walker;12.0;1.0;40.8840000629;1.30099987984;60.0;2015-10-14-11-12-20
135;n11;Inverted walker;12.0;-1.0;42.1849999428;12.0769999027;60.0;2015-10-14-11-12-20
136;n11;Inverted walker;12.0;1.0;54.2619998455;1.50100016594;60.0;2015-10-14-11-12-20
137;n11;Inverted walker;12.0;-1.0;55.7630000114;1.80099987984;60.0;2015-10-14-11-12-20
138;n11;Inverted walker;12.0;1.0;57.631000042;2.38499999046;60.0;2015-10-14-11-12-20
139;n11;Upright walker;13.0;1.0;0.850999832153;0.0499999523163;60.0;2015-10-14-11-12-20
